Type,Aggregation,Statement,Matrix_A,Matrix_B,Vector_V,Execution,Heap,RSS,DuckDB-L2-Norm,Tensorflow-L2-Norm,DuckDB-MSE,Tensorflow-MSE,DuckDB-Sum,Tensorflow-Sum
bfloat,standard,4,6400,6400,80,0.051087,0.002265625,0.043525390625,68.99249648141084,9.965409480589292,59.499557134218584,1.2413673264477367,57744.0,59392
bfloat,kahan,4,6400,6400,80,0.043192,0.002265625,0.04330078125,9.830680809681914,9.965409480589292,1.208028564773103,1.2413673264477367,58144.0,59392
double,standard,1,8100,8100,90,0.103854,0.0025,0.043466796875,2.023561841426871e-11,0.0,4.549780584532122e-24,0.0,89266.87957959251,89266.87957959251
double,kahan,1,8100,8100,90,0.079527,0.002509765625,0.04509765625,1.4514563798461159e-12,0.0,2.3408062473288804e-26,0.0,89266.87957959253,89266.87957959251
double,standard,2,8100,8100,90,4.952652,0.002490234375,0.043740234375,-1,-1,-1,-1,97726.58473084551,-1
double,kahan,2,8100,8100,90,3.937179,0.002490234375,0.043837890625,-1,-1,-1,-1,97726.58473084551,-1
double,standard,3,8100,8100,90,0.035278,0.0022265625,0.04466796875,20.073321064692507,0.0,4.4770913174025315,0.0,1972.7593968268968,1977.0322260118721
double,kahan,3,8100,8100,90,0.039922,0.0022265625,0.0423046875,20.073321064692507,0.0,4.477091317402532,0.0,1972.7593968268968,1977.0322260118721
double,standard,4,8100,8100,90,0.046635,0.002294921875,0.043642578125,2.5573221771996925e-12,0.0,7.266551908885972e-26,0.0,89266.87957959253,89266.87957959251
double,kahan,4,8100,8100,90,0.045572,0.0023046875,0.04689453125,1.4153897152469577e-12,0.0,2.22592005114096e-26,0.0,89266.87957959253,89266.87957959251
float,standard,1,8100,8100,90,0.079343,0.0025,0.0433984375,0.011344534065073781,0.00038663169325684355,1.4299828128179939e-06,1.6609340692294882e-09,89266.87996,89266.875
float,kahan,1,8100,8100,90,0.09952,0.0025,0.04353515625,0.00031081305713372565,0.00038663169325684355,1.0733861831645845e-09,1.6609340692294882e-09,89266.87995,89266.875
float,standard,2,8100,8100,90,2.867185,0.002490234375,0.04119140625,-1,-1,-1,-1,97726.58500928366,-1
float,kahan,2,8100,8100,90,3.241361,0.002490234375,0.040859375,-1,-1,-1,-1,97726.58500928366,-1
float,standard,3,8100,8100,90,0.041437,0.002216796875,0.041396484375,20.07331899504256,9.06249930290537e-06,4.47709039418596,9.125432623906701e-13,1972.759395,1977.0323
float,kahan,3,8100,8100,90,0.059027,0.002216796875,0.045751953125,20.073321291013276,9.06249930290537e-06,4.477091418358299,9.125432623906701e-13,1972.7593980000004,1977.0323
float,standard,4,8100,8100,90,0.047275,0.002294921875,0.042841796875,0.0012880229067067232,0.00038663169325684355,1.8433366757791513e-08,1.6609340692294882e-09,89266.88071,89266.875
float,kahan,4,8100,8100,90,0.0474,0.002294921875,0.04548828125,0.00031733932495993394,0.00038663169325684355,1.1189360796225171e-09,1.6609340692294882e-09,89266.87981999999,89266.875
bfloat,standard,1,8100,8100,90,0.135195,0.002470703125,0.043115234375,6997.355484661338,14.392019497422018,544033.1530968901,2.3014469468241723,23040.0,90624
bfloat,kahan,1,8100,8100,90,0.158274,0.002470703125,0.044296875,18.164393275300455,14.392019497422018,3.666057589553116,2.3014469468241723,89232.0,90624
bfloat,standard,2,8100,8100,90,5.457049,0.0024609375,0.039248046875,-1,-1,-1,-1,97715.06070189622,-1
bfloat,kahan,2,8100,8100,90,5.344238,0.0024609375,0.0386328125,-1,-1,-1,-1,97715.06070189622,-1
bfloat,standard,3,8100,8100,90,0.045841,0.0021875,0.041357421875,20.21887140104406,0.3354274323602448,4.542252897021748,0.0012501284708865178,1967.875,2024
bfloat,kahan,3,8100,8100,90,0.03684,0.0021875,0.042236328125,20.125237509772475,0.3354274323602448,4.500279831386144,0.0012501284708865178,1972.875,2024
bfloat,standard,4,8100,8100,90,0.045535,0.002265625,0.042890625,94.06957139221495,14.392019497422018,98.32315846572251,2.3014469468241723,88852.0,90624
bfloat,kahan,4,8100,8100,90,0.062792,0.002265625,0.043505859375,17.57114237976595,14.392019497422018,3.4305004947778546,2.3014469468241723,89228.0,90624
double,standard,1,10000,10000,100,0.103926,0.0025,0.0437109375,2.937897539241066e-11,0.0,8.631241951078709e-24,0.0,120916.7602564115,120916.76025641151
double,kahan,1,10000,10000,100,0.108731,0.0025390625,0.045908203125,1.7166336045353887e-12,0.0,2.946830932220161e-26,0.0,120916.76025641151,120916.76025641151
double,standard,2,10000,10000,100,4.742855,0.002490234375,0.0502734375,-1,-1,-1,-1,145000.18383843845,-1
double,kahan,2,10000,10000,100,1.854062,0.002490234375,0.049638671875,-1,-1,-1,-1,145000.18383843845,-1
double,standard,3,10000,10000,100,0.053767,0.0022265625,0.0417578125,25.10766285298817,0.0,6.303947339393221,0.0,2441.1060585117393,2442.9716633767966
double,kahan,3,10000,10000,100,0.045803,0.0022265625,0.04263671875,25.107662852988167,0.0,6.303947339393219,0.0,2441.106058511739,2442.9716633767966
double,standard,4,10000,10000,100,0.054337,0.0023046875,0.043056640625,3.673334145197148e-12,0.0,1.3493383742271263e-25,0.0,120916.76025641152,120916.76025641151
double,kahan,4,10000,10000,100,0.045126,0.0023046875,0.043984375,1.8047225997165179e-12,0.0,3.2570236619275465e-26,0.0,120916.76025641151,120916.76025641151
float,standard,1,10000,10000,100,0.073609,0.0025,0.044111328125,0.016433953539057886,0.0005484863017226568,2.7007482892391326e-06,3.008372231773973e-09,120916.72366999998,120916.766
float,kahan,1,10000,10000,100,0.111602,0.002529296875,0.043662109375,0.0005026974155164454,0.0005484863017226568,2.527046915669138e-09,3.008372231773973e-09,120916.75956,120916.766
float,standard,2,10000,10000,100,1.724785,0.002490234375,0.0459375,-1,-1,-1,-1,145000.18401046953,-1
float,kahan,2,10000,10000,100,1.702971,0.002490234375,0.04541015625,-1,-1,-1,-1,145000.18401046953,-1
float,standard,3,10000,10000,100,0.053964,0.002216796875,0.04193359375,25.107661533726805,1.055213523536894e-05,6.303946676921847,1.1134755802551474e-12,2441.106051999999,2442.9712
float,kahan,3,10000,10000,100,0.038728,0.002216796875,0.042041015625,25.107661558868525,1.055213523536894e-05,6.303946689546843,1.1134755802551474e-12,2441.106047,2442.9712
float,standard,4,10000,10000,100,0.047572,0.002294921875,0.041962890625,0.0019167511618943692,0.0005484863017226568,3.673935016623414e-08,3.008372231773973e-09,120916.7627,120916.766
float,kahan,4,10000,10000,100,0.049704,0.002294921875,0.04515625,0.0004981900747946061,0.0005484863017226568,2.4819335062385526e-09,3.008372231773973e-09,120916.75925999999,120916.766
bfloat,standard,1,10000,10000,100,0.160205,0.002470703125,0.043251953125,9562.089367804205,23.804987066293645,914335.5307787422,5.666774092264077,25600.0,116224
bfloat,kahan,1,10000,10000,100,0.124028,0.002470703125,0.04375,25.097244393731,23.804987066293645,6.29871676158662,5.666774092264077,120864.0,116224
bfloat,standard,2,10000,10000,100,2.069081,0.0024609375,0.043828125,-1,-1,-1,-1,144960.60883989822,-1
bfloat,kahan,2,10000,10000,100,1.888003,0.0024609375,0.044091796875,-1,-1,-1,-1,144960.60883989822,-1
bfloat,standard,3,10000,10000,100,0.046303,0.0021875,0.04513671875,24.920811102382206,0.3653024331997353,6.210468260006163,0.001334458677016471,2432.625,2464
bfloat,kahan,3,10000,10000,100,0.038078,0.0021875,0.043974609375,25.11084357359471,0.3653024331997353,6.305544649775427,0.001334458677016471,2440.5,2464
bfloat,standard,4,10000,10000,100,0.051253,0.002265625,0.042431640625,146.40345511197788,23.804987066293645,214.33971668724925,5.666774092264077,120116.0,116224
bfloat,kahan,4,10000,10000,100,0.051755,0.002265625,0.04291015625,24.902847195684846,23.804987066293645,6.201517984516285,5.666774092264077,120872.0,116224
double,standard,1,40000,40000,200,0.269229,0.0026953125,0.045419921875,4.084492000523075e-10,0.0,8.341537451168497e-22,0.0,947149.3592689126,947149.3592689122
double,kahan,1,40000,40000,200,0.280222,0.0026953125,0.045380859375,1.1611651038768927e-11,0.0,6.741521992307175e-25,0.0,947149.3592689122,947149.3592689122
double,standard,2,40000,40000,200,14.907211,0.003115234375,0.1347265625,-1,-1,-1,-1,925647.6982015818,-1
double,kahan,2,40000,40000,200,14.693593,0.003115234375,0.13568359375,-1,-1,-1,-1,925647.6982015818,-1
double,standard,3,40000,40000,200,0.064008,0.0022265625,0.046572265625,42.4199131992385,0.0,8.997245179154644,0.0,9470.505082126761,9458.950968088851
double,kahan,3,40000,40000,200,0.059829,0.002236328125,0.04203125,42.419913199238486,0.0,8.997245179154637,0.0,9470.505082126761,9458.950968088851
double,standard,4,40000,40000,200,0.068197,0.0023046875,0.04642578125,2.980590508409285e-11,0.0,4.441959889409759e-24,0.0,947149.3592689123,947149.3592689122
double,kahan,4,40000,40000,200,0.037188,0.002314453125,0.04484375,1.1753261772646589e-11,0.0,6.906958114817781e-25,0.0,947149.3592689122,947149.3592689122
float,standard,1,40000,40000,200,0.245459,0.0026953125,0.046220703125,0.20313860204588427,0.9730188677051707,0.0002063264582057807,0.004733828584551262,947148.5509500001,947146.4
float,kahan,1,40000,40000,200,0.272029,0.0026953125,0.04744140625,0.0024201968052539333,0.9730188677051707,2.928676288080673e-08,0.004733828584551262,947149.3591499999,947146.4
float,standard,2,40000,40000,200,52.239643,0.00310546875,0.0995703125,-1,-1,-1,-1,925647.694431186,-1
float,kahan,2,40000,40000,200,54.427886,0.003115234375,0.09998046875,-1,-1,-1,-1,925647.694431186,-1
float,standard,3,40000,40000,200,0.063683,0.002216796875,0.041748046875,42.41990771650635,4.4206643932364465e-05,8.997242853384575,9.77113683881428e-12,9470.50519,9458.951
float,kahan,3,40000,40000,200,0.03835,0.0022265625,0.04140625,42.41991094640406,4.4206643932364465e-05,8.997244223504254,9.77113683881428e-12,9470.505107,9458.951
float,standard,4,40000,40000,200,0.050323,0.002294921875,0.043916015625,0.013658964948668919,0.9730188677051707,9.328366173448307e-07,0.004733828584551262,947149.3615,947146.4
float,kahan,4,40000,40000,200,0.071155,0.0023046875,0.043359375,0.0024446146973075293,0.9730188677051707,2.988070509145992e-08,0.004733828584551262,947149.35975,947146.4
bfloat,standard,1,40000,40000,200,0.640833,0.0026953125,0.0523828125,63413.85338003099,133.27577535901648,20106584.002520338,88.8121614877351,51200.0,860160
bfloat,kahan,1,40000,40000,200,0.85211,0.0026953125,0.05130859375,247.68887081517846,133.27577535901648,306.74888362849083,88.8121614877351,944160.0,860160
bfloat,standard,2,40000,40000,200,57.389911,0.0030859375,0.08552734375,-1,-1,-1,-1,925590.485889221,-1
bfloat,kahan,2,40000,40000,200,51.913616,0.0030859375,0.085263671875,-1,-1,-1,-1,925590.485889221,-1
bfloat,standard,3,40000,40000,200,0.06932,0.002197265625,0.041640625,44.13212293140136,1.027572711221701,9.73822137216161,0.0052795283842375865,9308.25,9728
bfloat,kahan,3,40000,40000,200,0.057455,0.002197265625,0.0431640625,42.54852695058277,1.027572711221701,9.05188572832234,0.0052795283842375865,9470.0,9728
bfloat,standard,4,40000,40000,200,0.062904,0.002275390625,0.046328125,2286.0572956155993,133.27577535901648,26130.289794186534,88.8121614877351,917504.0,860160
bfloat,kahan,4,40000,40000,200,0.072838,0.002275390625,0.042001953125,132.87738626766856,133.27577535901648,88.28199890663596,88.8121614877351,947040.0,860160
double,standard,1,90000,90000,300,0.591457,0.00369140625,0.056796875,1.5996561407205744e-09,0.0,8.529665895150141e-21,0.0,3398346.6736516915,3398346.6736516906
double,kahan,1,90000,90000,300,0.668107,0.003701171875,0.057421875,2.6979972925239646e-11,0.0,2.426396463488881e-24,0.0,3398346.6736516915,3398346.6736516906
double,standard,2,90000,90000,300,211.160884,0.006162109375,0.365146484375,-1,-1,-1,-1,3502514.0138076213,-1
double,kahan,2,90000,90000,300,146.064147,0.00615234375,0.366396484375,-1,-1,-1,-1,3502514.0138076213,-1
double,standard,3,90000,90000,300,0.058227,0.002236328125,0.0419140625,71.985944737827,0.0,17.273254132658277,0.0,22665.628037754912,22681.880065316
double,kahan,3,90000,90000,300,0.063605,0.00224609375,0.045400390625,71.98594473782701,0.0,17.27325413265828,0.0,22665.628037754912,22681.880065316
double,standard,4,90000,90000,300,0.074331,0.002333984375,0.045205078125,1.0392146110160466e-10,0.0,3.5998900258307767e-23,0.0,3398346.6736516915,3398346.6736516906
double,kahan,4,90000,90000,300,0.07283,0.002333984375,0.04435546875,2.635966074410942e-11,0.0,2.3161057151484773e-24,0.0,3398346.6736516915,3398346.6736516906
float,standard,1,90000,90000,300,0.350063,0.003681640625,0.0555078125,1.0506648052336778,2.4039573856474967,0.0036796551098557395,0.019263370373363828,3398336.4894999997,3398340.0
float,kahan,1,90000,90000,300,0.690867,0.00369140625,0.055888671875,0.006847825612064636,2.4039573856474967,1.5630905204416136e-07,0.019263370373363828,3398346.683,3398340.0
float,standard,2,90000,90000,300,176.768157,0.006142578125,0.259619140625,-1,-1,-1,-1,3502514.007268297,-1
float,kahan,2,90000,90000,300,175.022017,0.006142578125,0.262529296875,-1,-1,-1,-1,3502514.007268297,-1
float,standard,3,90000,90000,300,0.066107,0.0022265625,0.0466796875,71.98596138011142,6.282123605553622e-05,17.27326211939631,1.3155025665151347e-11,22665.628314999998,22681.879
float,kahan,3,90000,90000,300,0.062372,0.002236328125,0.04548828125,71.98594910424104,6.282123605553622e-05,17.273256228127938,1.3155025665151347e-11,22665.628009000004,22681.879
float,standard,4,90000,90000,300,0.071177,0.0023046875,0.04501953125,0.05290845836637687,2.4039573856474967,9.331016555688782e-06,0.019263370373363828,3398346.631,3398340.0
float,kahan,4,90000,90000,300,0.075702,0.002314453125,0.047177734375,0.006964279335225269,2.4039573856474967,1.6167062219681903e-07,0.019263370373363828,3398346.685,3398340.0
bfloat,standard,1,90000,90000,300,1.85259,0.003681640625,0.054912109375,191882.1406309411,308.5821630830522,122729186.3103742,317.4098379100514,76800.0,3.45702e+06
bfloat,kahan,1,90000,90000,300,2.420097,0.003681640625,0.05484375,2176.6751325207533,308.5821630830522,15793.048775114128,317.4098379100514,3361088.0,3.45702e+06
bfloat,standard,2,90000,90000,300,125.676983,0.0061328125,0.208779296875,-1,-1,-1,-1,3502380.4557594736,-1
bfloat,kahan,2,90000,90000,300,214.798311,0.006123046875,0.2058203125,-1,-1,-1,-1,3502380.4557594736,-1
bfloat,standard,3,90000,90000,300,0.080789,0.002197265625,0.0458203125,89.88440002964222,2.5426492075744154,26.930684562295824,0.02155021664259601,21776.0,23552
bfloat,kahan,3,90000,90000,300,0.079083,0.002197265625,0.041328125,71.9478602570516,2.5426492075744154,17.254981985227417,0.02155021664259601,22668.5,23552
bfloat,standard,4,90000,90000,300,0.097268,0.002275390625,0.04376953125,10461.29435226755,308.5821630830522,364795.5984159499,317.4098379100514,3224384.0,3.45702e+06
bfloat,kahan,4,90000,90000,300,0.10474,0.002275390625,0.046943359375,311.8705577301629,308.5821630830522,324.2108159297429,317.4098379100514,3399360.0,3.45702e+06
double,standard,1,160000,160000,400,0.9508,0.005107421875,0.0623046875,4.728706372348432e-09,0.0,5.590165988972167e-20,0.0,8504460.914491223,8504460.914491223
double,kahan,1,160000,160000,400,1.15128,0.0051171875,0.0631640625,5.933363874755774e-11,0.0,8.801201717564215e-24,0.0,8504460.914491223,8504460.914491223
double,standard,2,160000,160000,400,178.684005,0.011953125,0.823818359375,-1,-1,-1,-1,8167212.608431556,-1
double,kahan,2,160000,160000,400,113.701768,0.011953125,0.824619140625,-1,-1,-1,-1,8167212.608431556,-1
double,standard,3,160000,160000,400,0.072282,0.002578125,0.046083984375,98.80094785315919,0.0,24.404068241706703,0.0,42628.60061031606,42650.871789866535
double,kahan,3,160000,160000,400,0.078296,0.002587890625,0.04494140625,98.80094785315919,0.0,24.404068241706703,0.0,42628.60061031606,42650.871789866535
double,standard,4,160000,160000,400,0.078994,0.00267578125,0.04599609375,2.51547228443997e-10,0.0,1.5819002034464102e-22,0.0,8504460.914491223,8504460.914491223
double,kahan,4,160000,160000,400,0.094022,0.002685546875,0.0494921875,5.843459222599999e-11,0.0,8.536503921547246e-24,0.0,8504460.914491223,8504460.914491223
float,standard,1,160000,160000,400,0.944117,0.00509765625,0.060517578125,6.914826394527001,4.269906540799586,0.1195370601661182,0.04558025466790771,8504333.1645,8504449.0
float,kahan,1,160000,160000,400,1.142587,0.005107421875,0.060478515625,0.013176472383843708,4.269906540799586,4.3404856120548974e-07,0.04558025466790771,8504460.8975,8504449.0
float,standard,2,160000,160000,400,414.004061,0.011943359375,0.56796875,-1,-1,-1,-1,8167212.593148811,-1
float,kahan,2,160000,160000,400,123.814139,0.011943359375,0.57220703125,-1,-1,-1,-1,8167212.593148811,-1
float,standard,3,160000,160000,400,0.062033,0.00255859375,0.04201171875,98.8008951247764,7.916053148173286e-05,24.404042193642663,1.5665974361176047e-11,42628.601114,42650.875
float,kahan,3,160000,160000,400,0.069095,0.002568359375,0.0423046875,98.80094247644551,7.916053148173286e-05,24.404065585584735,1.5665974361176047e-11,42628.600594999996,42650.875
float,standard,4,160000,160000,400,0.08538,0.002646484375,0.045859375,0.12832419146356466,4.269906540799586,4.116774528694401e-05,0.04558025466790771,8504460.9705,8504449.0
float,kahan,4,160000,160000,400,0.067285,0.00265625,0.044609375,0.013323073782006005,4.269906540799586,4.437607375019395e-07,0.04558025466790771,8504460.899,8504449.0
bfloat,standard,1,160000,160000,400,2.732595,0.00509765625,0.05833984375,420295.54011655727,742.1519750799396,441620852.60467154,1376.973885287638,102656.0,8.38861e+06
bfloat,kahan,1,160000,160000,400,3.679562,0.00509765625,0.059013671875,11747.486909673398,742.1519750799396,345008.62173236965,1376.973885287638,8270336.0,8.38861e+06
bfloat,standard,2,160000,160000,400,515.197429,0.0119140625,0.44197265625,-1,-1,-1,-1,8166992.048758404,-1
bfloat,kahan,2,160000,160000,400,117.623375,0.0119140625,0.444921875,-1,-1,-1,-1,8166992.048758404,-1
bfloat,standard,3,160000,160000,400,0.087989,0.002509765625,0.047216796875,119.62816750977764,2.977787171199775,35.77724615436855,0.022168041092404892,41369.0,32768
bfloat,kahan,3,160000,160000,400,0.099607,0.002509765625,0.04619140625,99.3128936255583,2.977787171199775,24.657627100703642,0.022168041092404892,42629.0,32768
bfloat,standard,4,160000,160000,400,0.087561,0.002587890625,0.044287109375,28570.74808314543,742.1519750799396,2040719.1150763957,1376.973885287638,7957376.0,8.38861e+06
bfloat,kahan,4,160000,160000,400,0.107342,0.002587890625,0.046728515625,756.003607737218,742.1519750799396,1428.8536372792234,1376.973885287638,8504704.0,8.38861e+06
double,standard,1,250000,250000,500,1.180019,0.006923828125,0.067109375,8.41250879299726e-09,0.0,1.4154060838451247e-19,0.0,15657977.602399241,15657977.60239923
double,kahan,1,250000,250000,500,1.447453,0.006923828125,0.0673046875,8.866523863219439e-11,0.0,1.572304908340795e-23,0.0,15657977.60239923,15657977.60239923
double,standard,2,250000,250000,500,923.93521,0.017646484375,1.6,-1,-1,-1,-1,15050609.952428345,-1
double,kahan,2,250000,250000,500,968.138959,0.01765625,1.6,-1,-1,-1,-1,15050609.952428417,-1
double,standard,3,250000,250000,500,0.075958,0.002919921875,0.047294921875,118.38186086855904,0.0,28.028529965405742,0.0,62644.34743411772,62591.814962219476
double,kahan,3,250000,250000,500,0.072883,0.0029296875,0.044892578125,118.38186086855903,0.0,28.02852996540574,0.0,62644.34743411772,62591.814962219476
double,standard,4,250000,250000,500,0.073373,0.00302734375,0.04943359375,4.053857751045726e-10,0.0,3.2867525331427022e-22,0.0,15657977.60239923,15657977.60239923
double,kahan,4,250000,250000,500,0.088285,0.003037109375,0.050380859375,8.753856975465871e-11,0.0,1.5326002389382496e-23,0.0,15657977.60239923,15657977.60239923
float,standard,1,250000,250000,500,1.231232,0.006904296875,0.063662109375,16.41380327700839,6.8948202783821815,0.5388258760326627,0.09507709334238028,15657628.8085,15657932.0
float,kahan,1,250000,250000,500,1.38721,0.0069140625,0.06408203125,0.01530144236515685,6.8948202783821815,4.6826827690843367e-07,0.09507709334238028,15657977.607,15657932.0
float,standard,2,250000,250000,500,197.037702,0.017666015625,1.1,-1,-1,-1,-1,15050609.953205638,-1
float,kahan,2,250000,250000,500,215.613039,0.01765625,1.11,-1,-1,-1,-1,15050609.953205638,-1
float,standard,3,250000,250000,500,0.058122,0.002890625,0.04712890625,118.38183751953137,0.00015069818861190124,28.028518909001455,4.541988810181633e-11,62644.346944000004,62591.812
float,kahan,3,250000,250000,500,0.072216,0.002900390625,0.044580078125,118.38185739663689,0.00015069818861190124,28.028528321355342,4.541988810181633e-11,62644.347326,62591.812
float,standard,4,250000,250000,500,0.0636,0.002978515625,0.048310546875,0.20915822020937175,6.8948202783821815,8.74943221623041e-05,0.09507709334238028,15657977.539,15657932.0
float,kahan,4,250000,250000,500,0.086336,0.002998046875,0.047138671875,0.015605061576211582,6.8948202783821815,4.870358935947102e-07,0.09507709334238028,15657977.595,15657932.0
bfloat,standard,1,250000,250000,500,3.398416,0.006904296875,0.060302734375,694728.5249164578,884.5513178877629,965295446.6651946,1564.8620679539563,128512.0,8.84736e+06
bfloat,kahan,1,250000,250000,500,4.413439,0.006904296875,0.061044921875,34587.35331259435,884.5513178877629,2392570.0183404633,1564.8620679539563,14885632.0,8.84736e+06
bfloat,standard,3,250000,250000,500,0.085571,0.0028125,0.043154296875,133.05776078830255,4.1783656395935935,35.408735411994286,0.034917478836272754,61352.0,47104
bfloat,kahan,3,250000,250000,500,0.089142,0.0028125,0.043779296875,119.46356860364115,4.1783656395935935,28.543088447033746,0.034917478836272754,62638.0,47104
bfloat,standard,4,250000,250000,500,0.107139,0.002900390625,0.048369140625,21552.233009032974,884.5513178877629,928997.495351301,1564.8620679539563,15268224.0,8.84736e+06
bfloat,kahan,4,250000,250000,500,0.105639,0.002900390625,0.045703125,976.3896559721304,884.5513178877629,1906.6735205787504,1564.8620679539563,15653248.0,8.84736e+06
double,standard,1,360000,360000,600,1.410852,0.0091015625,0.076259765625,1.8515057730520252e-08,0.0,5.713456046074963e-19,0.0,27624277.11911685,27624277.119116828
double,kahan,1,360000,360000,600,1.665958,0.009111328125,0.07552734375,1.673470251262188e-10,0.0,4.6675044697658844e-23,0.0,27624277.119116828,27624277.119116828
double,standard,3,360000,360000,600,0.073098,0.002958984375,0.04515625,141.89954715846704,0.0,33.55913580629669,0.0,92081.87243577294,92102.33433268638
double,kahan,3,360000,360000,600,0.055514,0.003017578125,0.04779296875,141.89954715846707,0.0,33.5591358062967,0.0,92081.87243577294,92102.33433268638
double,standard,4,360000,360000,600,0.06717,0.003125,0.050390625,7.958780219786236e-10,0.0,1.0557030431143441e-21,0.0,27624277.119116828,27624277.119116828
double,kahan,4,360000,360000,600,0.100188,0.0031640625,0.050546875,1.695469865478087e-10,0.0,4.7910301079071364e-23,0.0,27624277.119116828,27624277.119116828
float,standard,1,360000,360000,600,1.376588,0.00908203125,0.070419921875,80.64697676130231,10.598938225911116,10.839891434563391,0.1872291525277998,27622325.1155,27624184.0
float,kahan,1,360000,360000,600,1.669509,0.009091796875,0.071728515625,0.03352847645588407,10.598938225911116,1.8735978890879536e-06,0.1872291525277998,27624277.2045,27624184.0
float,standard,3,360000,360000,600,0.073174,0.00291015625,0.044609375,141.89954626711895,0.0002451494389911607,33.55913538469039,1.0016374572946806e-10,92081.872155,92102.336
float,kahan,3,360000,360000,600,0.076239,0.002939453125,0.045029296875,141.89954806936296,0.0002451494389911607,33.55913623714908,1.0016374572946806e-10,92081.872515,92102.336
float,standard,4,360000,360000,600,0.091047,0.0030078125,0.051923828125,0.42085616365114414,10.598938225911116,0.00029519985080526435,0.1872291525277998,27624276.927500002,27624184.0
float,kahan,4,360000,360000,600,0.092536,0.00306640625,0.049453125,0.03374407812134254,10.598938225911116,1.8977713470987801e-06,0.1872291525277998,27624277.1225,27624184.0
bfloat,standard,1,360000,360000,600,4.06246,0.00908203125,0.06904296875,1121731.8590957709,1840.3367344422338,2097137272.8507576,5644.732160229175,154112.0,1.67772e+07
bfloat,kahan,1,360000,360000,600,5.166661,0.00908203125,0.06845703125,107944.73246558126,1840.3367344422338,19420108.778443187,5644.732160229175,24983296.0,1.67772e+07
bfloat,standard,3,360000,360000,600,0.100731,0.00283203125,0.0433203125,159.68950475891813,7.050274047030236,42.50122988358089,0.08284394023038018,90466.0,65536
bfloat,kahan,3,360000,360000,600,0.105872,0.00283203125,0.043681640625,142.1915650344295,7.050274047030236,33.69740194490065,0.08284394023038018,92072.0,65536
