Type,Aggregation,Statement,Matrix_A,Matrix_B,Vector_V,Execution,Heap,RSS,DuckDB-L2-Norm,Tensorflow-L2-Norm,DuckDB-MSE,Tensorflow-MSE,DuckDB-Sum,Tensorflow-Sum
bfloat,standard,4,360000,360000,600,0.1049,0.0029296875,0.0476953125,179487.79582305494,1840.3367344422338,53693114.7490311,5644.732160229175,23271680.0,1.67772e+07
bfloat,kahan,4,360000,360000,600,0.110915,0.0029296875,0.04697265625,1865.114665960274,1840.3367344422338,5797.754528633507,5644.732160229175,27619584.0,1.67772e+07
double,standard,1,490000,490000,700,1.681124,0.011708984375,0.083076171875,2.8662711313260978e-08,0.0,1.1736443140390554e-18,0.0,43820471.00645569,43820471.00645566
double,kahan,1,490000,490000,700,1.979889,0.01171875,0.083544921875,3.4597159328313837e-10,0.0,1.7099477622696188e-22,0.0,43820471.00645567,43820471.00645566
double,standard,3,490000,490000,700,0.071672,0.003359375,0.0473828125,170.11341764836075,0.0,41.34082123429373,0.0,125199.30544110002,125308.1977875485
double,kahan,3,490000,490000,700,0.083369,0.0033984375,0.049404296875,170.1134176483607,0.0,41.34082123429371,0.0,125199.30544110003,125308.1977875485
double,standard,4,490000,490000,700,0.101207,0.0034375,0.0537890625,1.1176590888832244e-09,0.0,1.784516912804685e-21,0.0,43820471.00645566,43820471.00645566
double,kahan,4,490000,490000,700,0.106181,0.0034765625,0.0534375,3.462774921875329e-10,0.0,1.7129728799383842e-22,0.0,43820471.00645567,43820471.00645566
float,standard,1,490000,490000,700,1.599626,0.011689453125,0.077578125,132.5385522005676,15.01764866746435,25.09495402774655,0.3221853878562768,43816998.4075,43820284.0
float,kahan,1,490000,490000,700,1.932374,0.01169921875,0.076279296875,0.03906492559974888,15.01764866746435,2.1800977315913082e-06,0.3221853878562768,43820471.029,43820284.0
float,standard,3,490000,490000,700,0.078798,0.0032421875,0.0459375,170.11340910044476,0.00022187834783927678,41.34081707967898,7.032857319983872e-11,125199.306055,125308.195
float,kahan,3,490000,490000,700,0.081639,0.00326171875,0.04544921875,170.11340881323707,0.00022187834783927678,41.34081694008504,7.032857319983872e-11,125199.30579,125308.195
float,standard,4,490000,490000,700,0.09682,0.003349609375,0.051767578125,0.5700705749881109,15.01764866746435,0.0004642578006675362,0.3221853878562768,43820471.405,43820284.0
float,kahan,4,490000,490000,700,0.100693,0.00341796875,0.052021484375,0.03943393598350283,15.01764866746435,2.2214790102157136e-06,0.3221853878562768,43820471.100999996,43820284.0
bfloat,standard,1,490000,490000,700,4.599141,0.0116796875,0.072939453125,1649884.013859906,2050.9902459198315,3888738941.700678,6009.372841226132,179968.0,1.78258e+07
bfloat,kahan,1,490000,490000,700,6.176495,0.0116796875,0.0730078125,222526.32088998007,2050.9902459198315,70739947.84118626,6009.372841226132,37938176.0,1.78258e+07
bfloat,standard,3,490000,490000,700,0.103328,0.00314453125,0.04880859375,192.01613084115593,7.700623417638136,52.671706433154164,0.08471371574325262,123215.0,65536
bfloat,kahan,3,490000,490000,700,0.098831,0.00314453125,0.0448828125,169.71763464012062,7.700623417638136,41.14867929691067,0.08471371574325262,125206.0,65536
bfloat,standard,4,490000,490000,700,0.114876,0.0032421875,0.049013671875,220622.9836271996,2050.9902459198315,69535001.2922394,6009.372841226132,38078720.0,1.78258e+07
bfloat,kahan,4,490000,490000,700,0.115684,0.003251953125,0.04982421875,2108.396947707125,2050.9902459198315,6350.482413001031,6009.372841226132,43823616.0,1.78258e+07
double,standard,1,640000,640000,800,1.873889,0.014736328125,0.099560546875,5.192088482603207e-08,0.0,3.369722851397609e-18,0.0,63194388.12584055,63194388.1258406
double,kahan,1,640000,640000,800,2.253378,0.01474609375,0.098544921875,5.248785250841009e-10,0.0,3.4437183261807648e-22,0.0,63194388.1258406,63194388.1258406
double,standard,3,640000,640000,800,0.084891,0.003994140625,0.050966796875,187.47251877188523,0.0,43.93243161834358,0.0,158081.66672952287,158182.05727452866
double,kahan,3,640000,640000,800,0.091812,0.004140625,0.051826171875,187.47251877188532,0.0,43.932431618343614,0.0,158081.66672952287,158182.05727452866
double,standard,4,640000,640000,800,0.106905,0.004130859375,0.0599609375,1.8976166148658282e-09,0.0,4.501186021268556e-21,0.0,63194388.1258406,63194388.1258406
double,kahan,4,640000,640000,800,0.106154,0.0043359375,0.060146484375,5.264898213536229e-10,0.0,3.4648941498621223e-22,0.0,63194388.1258406,63194388.1258406
float,standard,1,640000,640000,800,1.837967,0.01470703125,0.090439453125,386.8801417802746,28.240048681523916,187.0953051299067,0.9968754369185509,63183505.688999996,63193744.0
float,kahan,1,640000,640000,800,2.173087,0.014716796875,0.090908203125,0.08519883714015317,28.240048681523916,9.073552312542927e-06,0.9968754369185509,63194388.166999996,63193744.0
float,standard,3,640000,640000,800,0.089351,0.00388671875,0.047705078125,187.47247592530695,0.0003458607277668886,43.93241153695599,1.495245537643023e-10,158081.66698,158182.06
float,kahan,3,640000,640000,800,0.073591,0.003994140625,0.0480859375,187.4725214335833,0.0003458607277668886,43.932432865831686,1.495245537643023e-10,158081.66678,158182.06
float,standard,4,640000,640000,800,0.106197,0.004033203125,0.05603515625,0.9740292589208819,28.240048681523916,0.0011859162465424529,0.9968754369185509,63194386.764,63193744.0
float,kahan,4,640000,640000,800,0.105449,0.0041015625,0.056044921875,0.08502092434519676,28.240048681523916,9.035696970639589e-06,0.9968754369185509,63194388.193,63193744.0
bfloat,standard,1,640000,640000,800,5.613949,0.014697265625,0.084755859375,2227440.5528092175,4193.856940576753,6201864270.373791,21985.545047529755,206080.0,3.35544e+07
bfloat,kahan,1,640000,640000,800,6.870943,0.014697265625,0.0856640625,395173.7102600402,4193.856940576753,195202826.60085773,21985.545047529755,52071936.0,3.35544e+07
bfloat,standard,3,640000,640000,800,0.10281,0.00376953125,0.04486328125,199.78467475614679,8.202327570133315,49.89239533427419,0.08409772195971138,156301.0,65536
bfloat,kahan,3,640000,640000,800,0.102167,0.00376953125,0.04734375,187.84372187950697,8.202327570133315,44.10657981193195,0.08409772195971138,158105.0,65536
bfloat,standard,4,640000,640000,800,0.113531,0.003876953125,0.0511328125,382507.4872375964,4193.856940576753,182889972.241025,21985.545047529755,52465664.0,3.35544e+07
bfloat,kahan,4,640000,640000,800,0.112598,0.003876953125,0.051240234375,4236.896093824304,4193.856940576753,22439.110637329562,21985.545047529755,63194624.0,3.35544e+07
double,standard,1,810000,810000,900,2.084011,0.018125,0.107421875,7.490999891196305e-08,0.0,6.235008818878115e-18,0.0,90505176.0853498,90505176.08534983
double,kahan,1,810000,810000,900,2.518497,0.018134765625,0.10794921875,3.872012805557481e-10,0.0,1.6658314629334572e-22,0.0,90505176.08534986,90505176.08534983
double,standard,3,810000,810000,900,0.075067,0.00443359375,0.0530859375,202.19539600874785,0.0,45.42553129681596,0.0,201291.01288051822,201201.67956534756
double,kahan,3,810000,810000,900,0.093595,0.0044140625,0.05296875,202.19539600874788,0.0,45.42553129681597,0.0,201291.01288051822,201201.67956534756
double,standard,4,810000,810000,900,0.106319,0.004609375,0.06384765625,2.516135132701631e-09,0.0,7.034373340017172e-21,0.0,90505176.08534984,90505176.08534983
double,kahan,4,810000,810000,900,0.11222,0.004677734375,0.063154296875,3.7862953704484063e-10,0.0,1.5928925146976704e-22,0.0,90505176.08534986,90505176.08534983
float,standard,1,810000,810000,900,2.071806,0.018095703125,0.09755859375,691.8754724333404,27.39931510671835,531.879632616509,0.8341360759080494,90484504.10100001,90504664.0
float,kahan,1,810000,810000,900,2.45652,0.01810546875,0.0967578125,0.09196329005514169,27.39931510671835,9.396940797517914e-06,0.8341360759080494,90505176.123,90504664.0
float,standard,3,810000,810000,900,0.078627,0.0040625,0.049775390625,202.1954533132297,0.00039624257981462014,45.42555704504717,1.744535356201618e-10,201291.01301,201201.69
float,kahan,3,810000,810000,900,0.094759,0.00431640625,0.050068359375,202.1954054424691,0.00039624257981462014,45.425535535604965,1.744535356201618e-10,201291.01270999998,201201.69
float,standard,4,810000,810000,900,0.106341,0.00421875,0.057763671875,1.3944328866558604,27.39931510671835,0.0021604923059859948,0.8341360759080494,90505176.65,90504664.0
float,kahan,4,810000,810000,900,0.106553,0.004443359375,0.057998046875,0.092081027913824,27.39931510671835,9.421017446296037e-06,0.8341360759080494,90505175.958,90504664.0
bfloat,standard,1,810000,810000,900,5.747495,0.0180859375,0.089775390625,3009692.6984572224,4453.31932777741,10064722376.829685,22035.614483506488,231936.0,3.35544e+07
bfloat,kahan,1,810000,810000,900,7.749834,0.0180859375,0.090263671875,1057855.6717663745,4453.31932777741,1243398469.2092085,22035.614483506488,58846208.0,3.35544e+07
bfloat,standard,3,810000,810000,900,0.102341,0.004072265625,0.04685546875,210.20916584116642,8.465555292641387,49.09765933737668,0.0796284737919651,199785.0,65536
bfloat,kahan,3,810000,810000,900,0.108589,0.004072265625,0.0466796875,201.99151410017691,8.465555292641387,45.333968631646634,0.0796284737919651,201270.0,65536
bfloat,standard,4,810000,810000,900,0.11029,0.00419921875,0.0546484375,1050024.262364173,4453.31932777741,1225056612.8371394,22035.614483506488,59101696.0,3.35544e+07
bfloat,kahan,4,810000,810000,900,0.115533,0.00419921875,0.0534765625,4510.531065096221,4453.31932777741,22605.433876886724,22035.614483506488,90501120.0,3.35544e+07
double,standard,1,1000000,1000000,1000,2.269223,0.021953125,0.1159765625,9.835773631886622e-08,0.0,9.674244293771615e-18,0.0,123618718.4978483,123618718.49784847
double,kahan,1,1000000,1000000,1000,2.737426,0.021962890625,0.117158203125,4.788884739363663e-10,0.0,2.293341704691018e-22,0.0,123618718.49784848,123618718.49784847
double,standard,3,1000000,1000000,1000,0.10093,0.0051171875,0.054638671875,228.02927721531967,0.0,51.9973512673411,0.0,247309.53320503669,247321.07057877228
double,kahan,3,1000000,1000000,1000,0.103024,0.004990234375,0.057412109375,228.02927721531967,0.0,51.99735126734111,0.0,247309.5332050367,247321.07057877228
double,standard,4,1000000,1000000,1000,0.110605,0.005263671875,0.067861328125,3.10464352595919e-09,0.0,9.638811423280311e-21,0.0,123618718.49784848,123618718.49784847
double,kahan,4,1000000,1000000,1000,0.109997,0.005263671875,0.069384765625,4.760055812598475e-10,0.0,2.2658131339052535e-22,0.0,123618718.49784848,123618718.49784847
float,standard,1,1000000,1000000,1000,2.268288,0.021923828125,0.10447265625,1128.499740026359,36.79919620052413,1273.5116632395595,1.3541808410046694,123583142.355,123617940.0
float,kahan,1,1000000,1000000,1000,2.729364,0.021923828125,0.102333984375,0.09787120103179853,36.79919620052413,9.578771991406721e-06,1.3541808410046694,123618718.59799999,123617940.0
float,standard,3,1000000,1000000,1000,0.103789,0.00466796875,0.053896484375,228.02930652028908,0.000496439076859789,51.99736463212395,2.464517570333996e-10,247309.53388,247321.08
float,kahan,3,1000000,1000000,1000,0.101058,0.005,0.05470703125,228.02927157138404,0.000496439076859789,51.99734869337602,2.464517570333996e-10,247309.53287,247321.08
float,standard,4,1000000,1000000,1000,0.106929,0.0050390625,0.062919921875,1.6484081564709139,36.79919620052413,0.002717249450319837,1.3541808410046694,123618716.99599999,123617940.0
float,kahan,4,1000000,1000000,1000,0.10958,0.0051171875,0.06369140625,0.09729991573464153,36.79919620052413,9.467273601968343e-06,1.3541808410046694,123618718.704,123617940.0
bfloat,standard,1,1000000,1000000,1000,6.699183,0.0219140625,0.0956640625,3901688.1200285656,4682.391634518253,15223170185.97204,21924.791419006524,258048.0,3.35544e+07
bfloat,kahan,1,1000000,1000000,1000,9.134889,0.021904296875,0.095947265625,1841998.616388709,4682.391634518253,3392958902.777919,21924.791419006524,65465344.0,3.35544e+07
bfloat,standard,3,1000000,1000000,1000,0.102778,0.004697265625,0.04953125,233.88483229918907,9.755264850705425,54.7021147796198,0.09516519230740875,245805.0,79872
bfloat,kahan,3,1000000,1000000,1000,0.106224,0.004697265625,0.04775390625,227.3873698267938,9.755264850705425,51.70501595674708,0.09516519230740875,247288.0,79872
bfloat,standard,4,1000000,1000000,1000,0.110095,0.00482421875,0.057734375,1833303.9014754945,4682.391634518253,3361003195.1652694,21924.791419006524,65759232.0,3.35544e+07
bfloat,kahan,4,1000000,1000000,1000,0.118967,0.004833984375,0.05724609375,4812.379513063167,4682.391634518253,23158.996577750084,21924.791419006524,123607552.0,3.35544e+07
double,standard,1,6250000,6250000,2500,14.570325,0.126865234375,0.48318359375,2.756425419205491e-06,0.0,3.0391524366568667e-15,0.0,1976250519.705926,1976250519.7059274
double,kahan,1,6250000,6250000,2500,16.157038,0.126923828125,0.484248046875,5.480182494940152e-09,0.0,1.2012960071139389e-20,0.0,1976250519.7059276,1976250519.7059274
double,standard,3,6250000,6250000,2500,0.125509,0.0166015625,0.11369140625,590.2164011808791,0.0,139.34216008916334,0.0,1580351.8349116198,1579792.498275027
double,kahan,3,6250000,6250000,2500,0.125926,0.0177734375,0.11431640625,590.2164011808791,0.0,139.34216008916337,0.0,1580351.8349116198,1579792.498275027
double,standard,4,6250000,6250000,2500,0.144547,0.017041015625,0.169970703125,5.507441423020094e-08,0.0,1.2132764411199037e-18,0.0,1976250519.7059276,1976250519.7059274
double,kahan,4,6250000,6250000,2500,0.153961,0.01830078125,0.171748046875,5.421755380088006e-09,0.0,1.1758172560605296e-20,0.0,1976250519.7059276,1976250519.7059274
float,standard,1,6250000,6250000,2500,13.86315,0.12673828125,0.404287109375,290319.92813820683,1343.7942917485914,33714264.269669436,722.3132394144393,1961778013.27,1976183900.0
float,kahan,1,6250000,6250000,2500,15.858398,0.126767578125,0.4049609375,1.1435371200714268,1343.7942917485914,0.0005230708579925011,722.3132394144393,1976250520.29,1976183900.0
float,standard,3,6250000,6250000,2500,0.122206,0.015166015625,0.09828125,590.2164320243763,0.0020363108040270675,139.34217465263407,1.6586246762389446e-09,1580351.8341100002,1579792.5
float,kahan,3,6250000,6250000,2500,0.119618,0.016318359375,0.098974609375,590.2163921998269,0.0020363108040270675,139.34215584855198,1.6586246762389446e-09,1580351.8360899999,1579792.5
float,standard,4,6250000,6250000,2500,0.13407,0.015546875,0.140419921875,28.948895301512298,1343.7942917485914,0.3352154156711683,722.3132394144393,1976250531.62,1976183900.0
float,kahan,4,6250000,6250000,2500,0.138028,0.016787109375,0.141875,1.1461765221822597,1343.7942917485914,0.0005254882480007281,722.3132394144393,1976250518.88,1976183900.0
bfloat,standard,1,6250000,6250000,2500,52.687513,0.12666015625,0.352626953125,39514527.92779658,59825.49344802528,624559166942.6464,1431635.866519886,654336.0,2.68435e+08
bfloat,kahan,1,6250000,6250000,2500,73.240156,0.126650390625,0.352705078125,36200147.17724898,59825.49344802528,524180262261.7948,1431635.866519886,166528512.0,2.68435e+08
bfloat,standard,3,6250000,6250000,2500,0.127687,0.01419921875,0.08146484375,632.7633730929493,57.9790759668061,160.1557945311868,1.344629299985869,1572888.0,262144
bfloat,kahan,3,6250000,6250000,2500,0.131532,0.01419921875,0.080927734375,591.988994193382,57.9790759668061,140.18038769843682,1.344629299985869,1580184.0,262144
bfloat,standard,4,6250000,6250000,2500,0.152681,0.014599609375,0.10998046875,26277659.994021866,59825.49344802528,276206165904.5669,1431635.866519886,664223744.0,2.68435e+08
bfloat,kahan,4,6250000,6250000,2500,0.178263,0.01458984375,0.108896484375,61778.11289660047,59825.49344802528,1526614.0932260451,1431635.866519886,1976086528.0,2.68435e+08
double,standard,1,25000000,25000000,5000,141.558811,0.4994140625,1.78,2575851.2198708677,0.0,1327001901.3820474,0.0,15816932294.958935,15816932294.958958
double,kahan,1,25000000,25000000,5000,152.567994,0.499423828125,1.78,2559333.613707202,0.0,1310037709.250313,0.0,15816932294.95896,15816932294.958958
double,standard,3,25000000,25000000,5000,0.195717,0.0274609375,0.29427734375,1198.2034620112042,0.0,287.1383072751271,0.0,6326385.847324697,6327027.5876702275
double,kahan,3,25000000,25000000,5000,0.204069,0.027255859375,0.295380859375,1204.3351864429133,0.0,290.0846482608973,0.0,6326385.847324696,6327027.5876702275
double,standard,4,25000000,25000000,5000,0.253852,0.02951171875,0.503857421875,2582312.607391845,0.0,1333667680.458974,0.0,15816932294.95896,15816932294.958958
double,kahan,4,25000000,25000000,5000,0.26752,0.02943359375,0.502216796875,2573363.15523412,0.0,1324439585.7433012,0.0,15816932294.958961,15816932294.958958
float,standard,1,25000000,25000000,5000,133.31094,0.498740234375,1.41,13542657.47615334,15252.01410981283,36680714303.28239,46524.78688118593,14881826785.75,15815854000.0
float,kahan,1,25000000,25000000,5000,146.208729,0.498740234375,1.4,2536891.6536748013,15252.01410981283,1287163852.4969735,46524.78688118593,15816932311.5,15815854000.0
float,standard,3,25000000,25000000,5000,0.167688,0.02708984375,0.21357421875,1203.4706069183123,0.00726979874039873,289.6683003432662,1.0569994745180593e-08,6326385.855450001,6327027.5
float,kahan,3,25000000,25000000,5000,0.172561,0.027041015625,0.205576171875,1205.8192465013756,0.00726979874039873,290.80001104662904,1.0569994745180593e-08,6326385.857349999,6327027.5
float,standard,4,25000000,25000000,5000,0.227013,0.02884765625,0.3397265625,2582794.6390883466,15252.01410981283,1334165629.5407004,46524.78688118593,15816932233.25,15815854000.0
float,kahan,4,25000000,25000000,5000,0.237092,0.028740234375,0.328564453125,2552250.3359043887,15252.01410981283,1302796355.424813,46524.78688118593,15816932317.75,15815854000.0
bfloat,standard,1,25000000,25000000,5000,421.805069,0.4984375,1.22,223673666.4278525,396039.0363641812,10005981810655.646,31369383.664853845,1339136.0,1.07374e+09
bfloat,kahan,1,25000000,25000000,5000,565.369059,0.498447265625,1.22,218868652.04581037,396039.0363641812,9580697369670.004,31369383.664853845,341269248.0,1.07374e+09
bfloat,standard,3,25000000,25000000,5000,0.210353,0.0258203125,0.169580078125,1578.332047588695,164.4243034579759,498.2264104891046,5.407070313528108,6264776.0,524288
bfloat,kahan,3,25000000,25000000,5000,0.249578,0.025771484375,0.168916015625,1203.2568370282331,164.4243034579759,289.5654031710376,5.407070313528108,6325912.0,524288
bfloat,standard,4,25000000,25000000,5000,0.286572,0.0275390625,0.25537109375,185336780.93278357,396039.0363641812,6869944473305.321,31369383.664853845,2720931840.0,1.07374e+09
bfloat,kahan,4,25000000,25000000,5000,0.352216,0.027158203125,0.254599609375,2576903.743800715,396039.0363641812,1328086580.9628282,31369383.664853845,15815196672.0,1.07374e+09
double,standard,1,56250000,56250000,7500,461.943445,1.15,3.74,5785683.6736648055,0.0,4463218076.228198,0.0,52837193102.74245,52837193102.74254
double,kahan,1,56250000,56250000,7500,511.989227,1.15,3.74,5828941.099228647,0.0,4530207245.103582,0.0,52837193102.742546,52837193102.74254
double,standard,3,56250000,56250000,7500,0.314062,0.029091796875,0.531953125,1787.7785638081295,0.0,426.15362576158117,0.0,14090168.917918487,14089965.34286473
double,kahan,3,56250000,56250000,7500,0.29688,0.02900390625,0.5376953125,1806.3417406103092,0.0,435.0493978494776,0.0,14090168.917918487,14089965.34286473
double,standard,4,56250000,56250000,7500,0.408359,0.03310546875,0.9765625,5814256.300075346,0.0,4507410176.395447,0.0,52837193102.742546,52837193102.74254
double,kahan,4,56250000,56250000,7500,0.427547,0.032958984375,0.97431640625,5725052.729352493,0.0,4370163833.848857,0.0,52837193102.74255,52837193102.74254
float,standard,1,56250000,56250000,7500,435.118249,1.15,2.88,102227047.24563697,58553.408042958625,1393382558474.8926,457133.54579269484,44061356639.0,52832125000.0
float,kahan,1,56250000,56250000,7500,478.660998,1.15,2.87,5862604.274990225,58553.408042958625,4582683851.351155,457133.54579269484,52837193108.0,52832125000.0
float,standard,3,56250000,56250000,7500,0.247303,0.02845703125,0.334990234375,1822.6297682430918,0.012891107061276873,442.9305696114489,2.215741883537366e-08,14090168.937150002,14089965.0
float,kahan,3,56250000,56250000,7500,0.221669,0.0282421875,0.327939453125,1813.819498650279,0.012891107061276873,438.65882315785996,2.215741883537366e-08,14090168.9232,14089965.0
float,standard,4,56250000,56250000,7500,0.337972,0.0319921875,0.581708984375,5869485.119991725,58553.408042958625,4593447409.8405695,457133.54579269484,52837193468.5,52832125000.0
float,kahan,4,56250000,56250000,7500,0.323288,0.031875,0.569462890625,5871920.019868618,58553.408042958625,4597259295.964517,457133.54579269484,52837193110.5,52832125000.0
bfloat,standard,1,56250000,56250000,7500,1403.262279,1.14,2.49,610101446.3591402,817289.5476164073,49629836646601.97,89061627.28573756,2062336.0,2.14748e+09
bfloat,kahan,1,56250000,56250000,7500,1873.904266,1.14,2.49,604059668.7660093,817289.5476164073,48651744457293.445,89061627.28573756,525455872.0,2.14748e+09
bfloat,standard,3,56250000,56250000,7500,0.32788,0.027236328125,0.25533203125,3825.336930615125,200.07521711392843,1951.093684363726,5.337345667091413,13810256.0,524288
bfloat,kahan,3,56250000,56250000,7500,0.405078,0.02716796875,0.256279296875,1825.0457044260784,200.07521711392843,444.1055764325441,5.337345667091413,14089328.0,524288
bfloat,standard,4,56250000,56250000,7500,0.478696,0.03029296875,0.421640625,561729222.1887642,817289.5476164073,42071962541439.195,89061627.28573756,4201103360.0,2.14748e+09
bfloat,kahan,4,56250000,56250000,7500,0.654562,0.030107421875,0.424208984375,5892534.686738728,817289.5476164073,4629595337.922543,89061627.28573756,52831191040.0,2.14748e+09
double,standard,1,100000000,100000000,10000,1042.459822,2.04,6.78,10191557.23457756,0.0,10386783886.567022,0.0,124482065307.35483,124482065307.35477
double,kahan,1,100000000,100000000,10000,1157.333863,2.04,6.77,10274701.376607621,0.0,10556948837.846254,0.0,124482065307.35478,124482065307.35477
double,standard,3,100000000,100000000,10000,0.437408,0.031689453125,0.857333984375,2342.2456746493376,0.0,548.611480041353,0.0,24895902.745241106,24898100.581295405
double,kahan,3,100000000,100000000,10000,0.460877,0.031611328125,0.86052734375,2361.71177873317,0.0,557.7682525806994,0.0,24895902.7452411,24898100.581295405
double,standard,4,100000000,100000000,10000,0.627087,0.038017578125,1.66,10211290.980712967,0.0,10427046349.278997,0.0,124482065307.3548,124482065307.35477
double,kahan,4,100000000,100000000,10000,0.672495,0.037919921875,1.66,10151969.002183404,0.0,10306247462.129269,0.0,124482065307.3548,124482065307.35477
float,standard,1,100000000,100000000,10000,992.13682,2.03,5.25,355026105.4986388,170929.434890118,12604353558553.062,2921687.171185509,89257540094.0,124464970000.0
float,kahan,1,100000000,100000000,10000,1086.66697,2.03,5.24,10123636.473360451,170929.434890118,10248801544.475403,2921687.171185509,124482065463.0,124464970000.0
float,standard,3,100000000,100000000,10000,0.338725,0.03087890625,0.510302734375,2361.3602140027333,0.016254671125974864,557.6022060275035,2.6421433341360096e-08,24895902.78835,24898100.0
float,kahan,3,100000000,100000000,10000,0.34063,0.03052734375,0.50513671875,2343.6273081038757,0.016254671125974864,549.258895929022,2.6421433341360096e-08,24895902.7604,24898100.0
float,standard,4,100000000,100000000,10000,0.483528,0.036357421875,0.92609375,10224827.256831245,170929.434890118,10454709243.203917,2921687.171185509,124482064907.0,124464970000.0
float,kahan,4,100000000,100000000,10000,0.498681,0.0362109375,0.916103515625,10223772.419833424,170929.434890118,10452552249.25466,2921687.171185509,124482065427.0,124464970000.0
bfloat,standard,1,100000000,100000000,10000,3294.642422,2.03,4.55,1244813290.2585402,2118402.7015096247,154956012760429.25,448763000.57632756,2829056.0,4.29497e+09
bfloat,kahan,1,100000000,100000000,10000,4395.032251,2.03,4.55,1237631827.6439266,2118402.7015096247,153173254079724.6,448763000.57632756,721142528.0,4.29497e+09
bfloat,standard,3,100000000,100000000,10000,0.478909,0.02927734375,0.369228515625,8536.547397362785,462.4838563957463,7287.264146742135,21.389131742668127,24088768.0,1.04858e+06
bfloat,kahan,3,100000000,100000000,10000,0.590649,0.029013671875,0.3688671875,2398.4078575243648,462.4838563957463,575.2360251034614,21.389131742668127,24893648.0,1.04858e+06
bfloat,standard,4,100000000,100000000,10000,0.767511,0.034287109375,0.643251953125,1130580674.5134299,2118402.7015096247,127821266158324.22,448763000.57632756,11465547776.0,4.29497e+09
bfloat,kahan,4,100000000,100000000,10000,1.040556,0.0339453125,0.6430859375,10374988.229700273,2118402.7015096247,10764038076.641918,448763000.57632756,124454699008.0,4.29497e+09
